record_id,club,slow,event_idx,event_name,joint_idx,x,y,z,visibility
47,iron,0,2,Mid-backswing,10,0.35561349987983704,-0.3736608028411865,-0.09801644086837769,0.9999760389328003
47,iron,0,2,Mid-backswing,11,0.3154124617576599,-0.3110959529876709,0.1346084475517273,0.9999657869338989
47,iron,0,2,Mid-backswing,12,0.2230057269334793,-0.48972126841545105,-0.03254389762878418,0.9999948740005493
47,iron,0,2,Mid-backswing,13,0.2949361801147461,-0.22114329040050507,0.003973373677581549,0.2528593838214874
47,iron,0,2,Mid-backswing,14,0.10908322781324387,-0.3704206347465515,-0.23333203792572021,0.9767399430274963
47,iron,0,2,Mid-backswing,15,0.32304638624191284,-0.19020825624465942,-0.1786617636680603,0.2507113516330719
47,iron,0,2,Mid-backswing,16,0.11644209176301956,-0.30709055066108704,-0.3968315124511719,0.9052358865737915
47,iron,0,2,Mid-backswing,17,0.31628814339637756,-0.18031616508960724,-0.21193969249725342,0.33548519015312195
47,iron,0,2,Mid-backswing,18,0.13133026659488678,-0.2726079821586609,-0.46797311305999756,0.8900213837623596
47,iron,0,2,Mid-backswing,19,0.3214261829853058,-0.21140646934509277,-0.2283829152584076,0.34058326482772827
47,iron,0,2,Mid-backswing,20,0.1989501267671585,-0.2801603078842163,-0.47257381677627563,0.8825455904006958
47,iron,0,2,Mid-backswing,21,0.32013604044914246,-0.1823122501373291,-0.19299784302711487,0.2547279894351959
47,iron,0,2,Mid-backswing,22,0.13540926575660706,-0.3027583062648773,-0.4090311527252197,0.77207350730896
47,iron,0,2,Mid-backswing,23,0.048727620393037796,0.020826678723096848,0.09876447916030884,0.9999890327453613
47,iron,0,2,Mid-backswing,24,-0.0437561571598053,-0.02315354160964489,-0.09671247005462646,0.9999933242797852
47,iron,0,2,Mid-backswing,25,0.11478498578071594,0.39743661880493164,-0.00421297550201416,0.13953465223312378
47,iron,0,2,Mid-backswing,26,0.07172104716300964,0.3073996603488922,-0.16898232698440552,0.8846502900123596
47,iron,0,2,Mid-backswing,27,0.029786020517349243,0.7569851875305176,-0.001603245735168457,0.10611914098262787
47,iron,0,2,Mid-backswing,28,-0.03024807572364807,0.715461254119873,-0.17103958129882812,0.8349840641021729
47,iron,0,2,Mid-backswing,29,0.006920427083969116,0.7821235656738281,0.0027381181716918945,0.1714935600757599
47,iron,0,2,Mid-backswing,30,-0.028782784938812256,0.7546441555023193,-0.211653470993042,0.7533280849456787
47,iron,0,2,Mid-backswing,31,0.11837372183799744,0.8002800941467285,-0.02232801914215088,0.2191159725189209
47,iron,0,2,Mid-backswing,32,0.09776172041893005,0.7547773718833923,-0.2685604691505432,0.7757641077041626
47,iron,0,3,Top,0,0.3814685344696045,-0.4284692406654358,-0.1379837989807129,0.9999792575836182
47,iron,0,3,Top,1,0.40460512042045593,-0.43421098589897156,-0.13141703605651855,0.9999629259109497
47,iron,0,3,Top,2,0.4072772264480591,-0.4333536624908447,-0.12220990657806396,0.9999551773071289
47,iron,0,3,Top,3,0.40592122077941895,-0.4337928295135498,-0.12214314937591553,0.999964714050293
47,iron,0,3,Top,4,0.39290937781333923,-0.4494972229003906,-0.14408791065216064,0.9999756813049316
47,iron,0,3,Top,5,0.3942316472530365,-0.44721680879592896,-0.15749706327915192,0.999975323677063
47,iron,0,3,Top,6,0.39169707894325256,-0.4378844201564789,-0.13630551099777222,0.9999809265136719
47,iron,0,3,Top,7,0.4448246955871582,-0.38630935549736023,-0.05303192138671875,0.9999533891677856
47,iron,0,3,Top,8,0.3209992051124573,-0.42745235562324524,-0.035495247691869736,0.9998779296875
47,iron,0,3,Top,9,0.40038561820983887,-0.397823691368103,-0.10112854838371277,0.9998227953910828
47,iron,0,3,Top,10,0.3545369803905487,-0.3881460428237915,-0.12461572885513306,0.9998641014099121
47,iron,0,3,Top,11,0.4198060631752014,-0.27239686250686646,0.001898050308227539,0.9999109506607056
47,iron,0,3,Top,12,0.23500052094459534,-0.43702057003974915,0.07033300399780273,0.9999133348464966
47,iron,0,3,Top,13,0.3476976454257965,-0.3804287016391754,-0.1429886519908905,0.9669568538665771
47,iron,0,3,Top,14,0.07419544458389282,-0.4071204662322998,-0.09434986114501953,0.9482661485671997
47,iron,0,3,Top,15,0.20464074611663818,-0.5911353826522827,-0.13792085647583008,0.889829695224762
47,iron,0,3,Top,16,0.09556090831756592,-0.5829249620437622,-0.26666057109832764,0.9646022915840149
47,iron,0,3,Top,17,0.16227632761001587,-0.6432390213012695,-0.13904023170471191,0.8177262544631958
47,iron,0,3,Top,18,0.13345284759998322,-0.6133085489273071,-0.33376771211624146,0.962357759475708
47,iron,0,3,Top,19,0.15737345814704895,-0.673734188079834,-0.1270110011100769,0.7991903424263
47,iron,0,3,Top,20,0.1929076910018921,-0.6495828628540039,-0.3335101008415222,0.9631880521774292
47,iron,0,3,Top,21,0.1876283586025238,-0.5942923426628113,-0.13042853772640228,0.7239276170730591
47,iron,0,3,Top,22,0.11569920182228088,-0.6040736436843872,-0.27959299087524414,0.9477735161781311
47,iron,0,3,Top,23,0.07117236405611038,0.029420746490359306,0.07132121920585632,0.9999642372131348
47,iron,0,3,Top,24,-0.06621000170707703,-0.03164583072066307,-0.07094085216522217,0.9999639987945557
47,iron,0,3,Top,25,0.1656118929386139,0.33663082122802734,-0.1064612865447998,0.5395026206970215
47,iron,0,3,Top,26,0.09087514877319336,0.24665865302085876,-0.22046959400177002,0.9419392943382263
47,iron,0,3,Top,27,0.04218548536300659,0.6774909496307373,-0.10972811281681061,0.36753758788108826
47,iron,0,3,Top,28,0.0017907023429870605,0.6702242493629456,-0.21765756607055664,0.8596392869949341
47,iron,0,3,Top,29,0.01944601535797119,0.6983393430709839,-0.10593855381011963,0.5539714694023132
47,iron,0,3,Top,30,0.003348439931869507,0.7086783647537231,-0.2571990489959717,0.8198643922805786
47,iron,0,3,Top,31,0.12863430380821228,0.7286232709884644,-0.12278401851654053,0.570949137210846
47,iron,0,3,Top,32,0.10875198245048523,0.7283225059509277,-0.31525546312332153,0.8726100325584412
47,iron,0,4,Mid-downswing,0,0.45888644456863403,-0.27785781025886536,-0.12798479199409485,0.9997674822807312
47,iron,0,4,Mid-downswing,1,0.47560569643974304,-0.3033493757247925,-0.12259864807128906,0.9996151924133301
47,iron,0,4,Mid-downswing,2,0.47887760400772095,-0.3012557923793793,-0.11427521705627441,0.999582827091217
47,iron,0,4,Mid-downswing,3,0.4780714809894562,-0.302521288394928,-0.1154937744140625,0.9996811151504517
47,iron,0,4,Mid-downswing,4,0.47772282361984253,-0.30871737003326416,-0.1651008129119873,0.9998015761375427
47,iron,0,4,Mid-downswing,5,0.47940051555633545,-0.30520763993263245,-0.17849399149417877,0.9998437166213989
47,iron,0,4,Mid-downswing,6,0.4770396947860718,-0.29505565762519836,-0.15629684925079346,0.9998947381973267
47,iron,0,4,Mid-downswing,7,0.43326595425605774,-0.3636454939842224,-0.04457688331604004,0.9996083378791809
47,iron,0,4,Mid-downswing,8,0.3708217144012451,-0.34791532158851624,-0.16614028811454773,0.9996433258056641
47,iron,0,4,Mid-downswing,9,0.44457900524139404,-0.29209819436073303,-0.08801021426916122,0.9992560744285583
47,iron,0,4,Mid-downswing,10,0.4159403443336487,-0.2659866213798523,-0.15157395601272583,0.9995755553245544
47,iron,0,4,Mid-downswing,11,0.3553122878074646,-0.27508920431137085,0.10032433271408081,0.9999386072158813
47,iron,0,4,Mid-downswing,12,0.2598290741443634,-0.3854863941669464,-0.09132134914398193,0.9999775886535645
47,iron,0,4,Mid-downswing,13,0.32971739768981934,-0.12738478183746338,0.02709701471030712,0.049134042114019394
47,iron,0,4,Mid-downswing,14,0.13803066313266754,-0.15120001137256622,-0.19628691673278809,0.9309236407279968
47,iron,0,4,Mid-downswing,15,0.32471007108688354,-0.11356689035892487,-0.1032913327217102,0.03196634352207184
47,iron,0,4,Mid-downswing,16,0.26823660731315613,-0.1351637840270996,-0.22047007083892822,0.8626711964607239
47,iron,0,4,Mid-downswing,17,0.31466978788375854,-0.12367433309555054,-0.11893939971923828,0.05400585010647774
47,iron,0,4,Mid-downswing,18,0.3311711251735687,-0.12238720059394836,-0.2720144987106323,0.8063392043113708
47,iron,0,4,Mid-downswing,19,0.32826942205429077,-0.16299660503864288,-0.12783002853393555,0.05417380481958389
47,iron,0,4,Mid-downswing,20,0.3897783160209656,-0.17805254459381104,-0.26666176319122314,0.7944505214691162
47,iron,0,4,Mid-downswing,21,0.3237733840942383,-0.11290796846151352,-0.11253063380718231,0.0438523031771183
47,iron,0,4,Mid-downswing,22,0.2932188808917999,-0.15564239025115967,-0.2252058982849121,0.6481096744537354
47,iron,0,4,Mid-downswing,23,0.04420195147395134,0.01846907287836075,0.09727813303470612,0.9999861717224121
47,iron,0,4,Mid-downswing,24,-0.03868519887328148,-0.02143772691488266,-0.09660041332244873,0.9999879598617554
47,iron,0,4,Mid-downswing,25,0.10923372209072113,0.38069429993629456,-0.01619112491607666,0.2020815759897232
47,iron,0,4,Mid-downswing,26,0.15024280548095703,0.2809354066848755,-0.20012444257736206,0.8068202137947083
47,iron,0,4,Mid-downswing,27,0.07457098364830017,0.7562938332557678,-0.02911181002855301,0.15663215517997742
47,iron,0,4,Mid-downswing,28,0.04026105999946594,0.6606417894363403,-0.19090008735656738,0.6042422652244568
47,iron,0,4,Mid-downswing,29,0.05723252892494202,0.7822032570838928,-0.026877403259277344,0.2390640377998352
47,iron,0,4,Mid-downswing,30,0.037321895360946655,0.6941876411437988,-0.2266310453414917,0.5067983269691467
47,iron,0,4,Mid-downswing,31,0.15312960743904114,0.7938626408576965,-0.040606021881103516,0.29923155903816223
47,iron,0,4,Mid-downswing,32,0.13845917582511902,0.6995500326156616,-0.25893741846084595,0.6254470348358154
47,iron,0,5,Impact,0,0.44263315200805664,-0.2419905662536621,-0.10266043245792389,0.9999021291732788
47,iron,0,5,Impact,1,0.4629390835762024,-0.27061814069747925,-0.10455322265625,0.9998952150344849
47,iron,0,5,Impact,2,0.46545517444610596,-0.26851513981819153,-0.09284484386444092,0.9998762607574463
47,iron,0,5,Impact,3,0.46568068861961365,-0.26850154995918274,-0.09667909145355225,0.9999103546142578
47,iron,0,5,Impact,4,0.4719541370868683,-0.2717586159706116,-0.1486353874206543,0.9999204874038696
47,iron,0,5,Impact,5,0.47151488065719604,-0.2683354914188385,-0.1620248705148697,0.9999287128448486
47,iron,0,5,Impact,6,0.46749699115753174,-0.25790974497795105,-0.14038026332855225,0.9999504089355469
47,iron,0,5,Impact,7,0.40766891837120056,-0.36162662506103516,-0.03929471969604492,0.9999010562896729
47,iron,0,5,Impact,8,0.36538293957710266,-0.32418572902679443,-0.18737055361270905,0.9998708963394165
47,iron,0,5,Impact,9,0.4256548285484314,-0.26913273334503174,-0.06829248368740082,0.9995787739753723
47,iron,0,5,Impact,10,0.3982965350151062,-0.23918089270591736,-0.13408362865447998,0.9997227787971497
47,iron,0,5,Impact,11,0.24220627546310425,-0.3235214948654175,0.12443608045578003,0.9999397993087769
47,iron,0,5,Impact,12,0.3475588262081146,-0.3064364790916443,-0.13704872131347656,0.9999829530715942
47,iron,0,5,Impact,13,0.12922106683254242,-0.14280559122562408,0.15573903918266296,0.04959994554519653
47,iron,0,5,Impact,14,0.26670971512794495,-0.028556212782859802,-0.21051132678985596,0.9772149920463562
47,iron,0,5,Impact,15,0.10234900563955307,0.0956200361251831,0.1687578558921814,0.0322052538394928
47,iron,0,5,Impact,16,0.281721830368042,0.15180912613868713,-0.16783857345581055,0.8675522208213806
47,iron,0,5,Impact,17,0.09220951795578003,0.1196712926030159,0.1869363784790039,0.036094892770051956
47,iron,0,5,Impact,18,0.3144528865814209,0.1961706578731537,-0.2098313868045807,0.7775306701660156
47,iron,0,5,Impact,19,0.10157310217618942,0.1314537078142166,0.17017030715942383,0.035450540482997894
47,iron,0,5,Impact,20,0.35977041721343994,0.18799316883087158,-0.19278526306152344,0.7503170371055603
47,iron,0,5,Impact,21,0.09951813519001007,0.1282730996608734,0.1617567390203476,0.030323689803481102
47,iron,0,5,Impact,22,0.2982546091079712,0.15574288368225098,-0.16747546195983887,0.6180142760276794
47,iron,0,5,Impact,23,-0.018306545913219452,-0.010326873511075974,0.11526423692703247,0.9999678134918213
47,iron,0,5,Impact,24,0.02301841415464878,0.009949639439582825,-0.1152489185333252,0.9999834299087524
47,iron,0,5,Impact,25,0.05571945011615753,0.41188105940818787,0.11364328861236572,0.22421598434448242
47,iron,0,5,Impact,26,0.15303358435630798,0.3760145902633667,-0.07083761692047119,0.9570368528366089
47,iron,0,5,Impact,27,0.055423468351364136,0.7839416265487671,0.16995078325271606,0.3288514018058777
47,iron,0,5,Impact,28,0.053871363401412964,0.7554754018783569,0.0013622045516967773,0.9612423181533813
47,iron,0,5,Impact,29,0.04448547959327698,0.811172366142273,0.18023061752319336,0.46582385897636414
47,iron,0,5,Impact,30,0.053233325481414795,0.7914541363716125,-0.02711653709411621,0.9356066584587097
47,iron,0,5,Impact,31,0.1846141815185547,0.8182164430618286,0.18059098720550537,0.44075649976730347
47,iron,0,5,Impact,32,0.18730005621910095,0.827849805355072,-0.04573201388120651,0.9057916402816772
47,iron,0,6,Mid-follow-through,0,0.4012109935283661,-0.2967367172241211,-0.012431249022483826,0.9998094439506531
47,iron,0,6,Mid-follow-through,1,0.4160503149032593,-0.32118895649909973,-0.01574385166168213,0.9997584223747253
47,iron,0,6,Mid-follow-through,2,0.4200851023197174,-0.32012712955474854,-0.00609135627746582,0.9997280240058899
47,iron,0,6,Mid-follow-through,3,0.4199126064777374,-0.32069021463394165,-0.008956551551818848,0.999798595905304
47,iron,0,6,Mid-follow-through,4,0.4310808479785919,-0.32277995347976685,-0.059043169021606445,0.9998563528060913
47,iron,0,6,Mid-follow-through,5,0.43104326725006104,-0.31848347187042236,-0.07204640656709671,0.9998735189437866
47,iron,0,6,Mid-follow-through,6,0.4288557767868042,-0.30799204111099243,-0.05093228816986084,0.9999185800552368
47,iron,0,6,Mid-follow-through,7,0.3721389174461365,-0.39786624908447266,0.027267932891845703,0.9997816681861877
47,iron,0,6,Mid-follow-through,8,0.3471331298351288,-0.35834866762161255,-0.09632496535778046,0.9998180270195007
47,iron,0,6,Mid-follow-through,9,0.38623011112213135,-0.32029521465301514,0.017461689189076424,0.9991843104362488
47,iron,0,6,Mid-follow-through,10,0.3667408525943756,-0.28734803199768066,-0.043706297874450684,0.9994518160820007
47,iron,0,6,Mid-follow-through,11,0.23581990599632263,-0.3650289475917816,0.14681893587112427,0.9998857975006104
47,iron,0,6,Mid-follow-through,12,0.3111625611782074,-0.3909246325492859,-0.021032333374023438,0.9999675750732422
47,iron,0,6,Mid-follow-through,13,0.16763830184936523,-0.2772524654865265,0.15106481313705444,0.01341959647834301
47,iron,0,6,Mid-follow-through,14,0.19661420583724976,-0.21366485953330994,-0.0006655454635620117,0.7465361952781677
47,iron,0,6,Mid-follow-through,15,0.20871597528457642,-0.26810982823371887,0.17768651247024536,0.005020716693252325
47,iron,0,6,Mid-follow-through,16,0.23932135105133057,-0.23605012893676758,0.16319060325622559,0.26561909914016724
47,iron,0,6,Mid-follow-through,17,0.21069790422916412,-0.2871662378311157,0.18689703941345215,0.01023853663355112
47,iron,0,6,Mid-follow-through,18,0.2886250913143158,-0.23343881964683533,0.14565879106521606,0.237026184797287
47,iron,0,6,Mid-follow-through,19,0.21990221738815308,-0.3062027394771576,0.1819588541984558,0.010606716386973858
47,iron,0,6,Mid-follow-through,20,0.32575392723083496,-0.2716958522796631,0.15104782581329346,0.2274450957775116
47,iron,0,6,Mid-follow-through,21,0.2122042030096054,-0.2586348354816437,0.17316178977489471,0.009609443135559559
47,iron,0,6,Mid-follow-through,22,0.2549866735935211,-0.25624436140060425,0.16270804405212402,0.16189679503440857
47,iron,0,6,Mid-follow-through,23,-0.009045014157891273,0.0064634280279278755,0.0911942720413208,0.9999542236328125
47,iron,0,6,Mid-follow-through,24,0.014899092726409435,-0.008395258337259293,-0.09186136722564697,0.9999725818634033
47,iron,0,6,Mid-follow-through,25,0.028896376490592957,0.39058035612106323,0.050026535987854004,0.08565623313188553
47,iron,0,6,Mid-follow-through,26,0.08182335644960403,0.3059611916542053,-0.0886339545249939,0.8870658874511719
47,iron,0,6,Mid-follow-through,27,0.03818210959434509,0.774605929851532,0.06170401722192764,0.17708814144134521
47,iron,0,6,Mid-follow-through,28,-0.0009315013885498047,0.7041593194007874,-0.07816314697265625,0.8612658381462097
47,iron,0,6,Mid-follow-through,29,0.02414184808731079,0.8027083873748779,0.0664980411529541,0.29212474822998047
47,iron,0,6,Mid-follow-through,30,-0.0010709762573242188,0.739676296710968,-0.11140787601470947,0.8366512656211853
47,iron,0,6,Mid-follow-through,31,0.1367788314819336,0.7871236801147461,0.06597959995269775,0.3210642635822296
47,iron,0,6,Mid-follow-through,32,0.11833757162094116,0.7493255138397217,-0.12159968912601471,0.7974296808242798
47,iron,0,7,Finish,0,0.09248160570859909,-0.6706100106239319,-0.02208433300256729,0.9999765157699585
47,iron,0,7,Finish,1,0.1090431958436966,-0.6740624904632568,-0.05856478214263916,0.9999734163284302
47,iron,0,7,Finish,2,0.10861508548259735,-0.6767718195915222,-0.04734385013580322,0.9999731779098511
47,iron,0,7,Finish,3,0.10902299731969833,-0.6777204871177673,-0.04883265495300293,0.9999769926071167
47,iron,0,7,Finish,4,0.1294746994972229,-0.6868322491645813,-0.05565071105957031,0.9999817609786987
47,iron,0,7,Finish,5,0.13310612738132477,-0.6852272748947144,-0.06777164340019226,0.9999840259552002
47,iron,0,7,Finish,6,0.13614927232265472,-0.6743378639221191,-0.04663783311843872,0.9999866485595703
47,iron,0,7,Finish,7,0.13761498034000397,-0.6064833402633667,-0.14190459251403809,0.9999829530715942
47,iron,0,7,Finish,8,0.19157558679580688,-0.5665881037712097,-0.04380662739276886,0.9999719858169556
47,iron,0,7,Finish,9,0.11080245673656464,-0.6342147588729858,-0.030808493494987488,0.9999284744262695
47,iron,0,7,Finish,10,0.1230030208826065,-0.6015844345092773,-0.03415083885192871,0.9999442100524902
47,iron,0,7,Finish,11,0.045083850622177124,-0.48206523060798645,-0.14458578824996948,0.999968409538269
47,iron,0,7,Finish,12,0.20453326404094696,-0.532071590423584,0.15482687950134277,0.9999231100082397
47,iron,0,7,Finish,13,-0.11349442601203918,-0.579010009765625,-0.14977216720581055,0.9640102386474609
47,iron,0,7,Finish,14,0.02699519321322441,-0.5963479280471802,0.17615294456481934,0.14909309148788452
47,iron,0,7,Finish,15,-0.06756212562322617,-0.7633773684501648,0.01304250955581665,0.9428877234458923
47,iron,0,7,Finish,16,-0.0520283579826355,-0.8094831705093384,0.1615506410598755,0.7407768368721008
47,iron,0,7,Finish,17,-0.06081686168909073,-0.8203843235969543,0.03347671031951904,0.9534885287284851
47,iron,0,7,Finish,18,-0.019460447132587433,-0.8662572503089905,0.12509551644325256,0.8485243320465088
47,iron,0,7,Finish,19,-0.03636761009693146,-0.8253976106643677,0.035525619983673096,0.9551962614059448
47,iron,0,7,Finish,20,0.014474242925643921,-0.9007895588874817,0.1182851791381836,0.8514162302017212
47,iron,0,7,Finish,21,-0.046118222177028656,-0.7567113637924194,0.018543101847171783,0.9334349632263184
47,iron,0,7,Finish,22,-0.04338546842336655,-0.8381574749946594,0.14937400817871094,0.8580825328826904
47,iron,0,7,Finish,23,-0.03247242793440819,-0.009921521879732609,-0.04216882586479187,0.9999628067016602
47,iron,0,7,Finish,24,0.03530389815568924,0.002456309972330928,0.04259312152862549,0.9999644756317139
47,iron,0,7,Finish,25,-0.0723249763250351,0.42642971873283386,-0.06359207630157471,0.7928292751312256
