video,frame,timestamp_ms,landmark_id,landmark_name,x,y,z,visibility,presence
0.mp4,3,100,13,LEFT_ELBOW,0.5214264392852783,0.4911954402923584,0.29013028740882874,0.35307344794273376,0.999993085861206
0.mp4,3,100,14,RIGHT_ELBOW,0.5288476347923279,0.4851800799369812,-0.43688473105430603,0.9954314231872559,0.9999651908874512
0.mp4,3,100,15,LEFT_WRIST,0.5695680975914001,0.5954564809799194,0.17548376321792603,0.38127464056015015,0.9999852180480957
0.mp4,3,100,16,RIGHT_WRIST,0.5658613443374634,0.5906196236610413,-0.45539993047714233,0.9809733629226685,0.9999058246612549
0.mp4,3,100,17,LEFT_PINKY,0.578417181968689,0.6219183206558228,0.1765943467617035,0.36552879214286804,0.9999645948410034
0.mp4,3,100,18,RIGHT_PINKY,0.5741783380508423,0.6171715259552002,-0.5182713270187378,0.9632548689842224,0.9997988343238831
0.mp4,3,100,19,LEFT_INDEX,0.5846566557884216,0.6244807243347168,0.11717814207077026,0.38996633887290955,0.9999545812606812
0.mp4,3,100,20,RIGHT_INDEX,0.5809236764907837,0.618037223815918,-0.5031681060791016,0.9606330394744873,0.9997853636741638
0.mp4,3,100,21,LEFT_THUMB,0.5807932615280151,0.6168357133865356,0.1487492173910141,0.3780372440814972,0.9999701976776123
0.mp4,3,100,22,RIGHT_THUMB,0.5780205130577087,0.609400749206543,-0.4517289996147156,0.9192107915878296,0.9998695850372314
0.mp4,3,100,23,LEFT_HIP,0.4324037432670593,0.5715799927711487,0.17150074243545532,0.9999642372131348,0.999998927116394
0.mp4,3,100,24,RIGHT_HIP,0.4279506206512451,0.5726835131645203,-0.1716826856136322,0.9999833106994629,0.9999980926513672
0.mp4,3,100,25,LEFT_KNEE,0.4622364044189453,0.7415532469749451,0.2833594083786011,0.30789488554000854,0.9999587535858154
0.mp4,3,100,26,RIGHT_KNEE,0.45903414487838745,0.7580506801605225,-0.16557642817497253,0.983907163143158,0.9999526739120483
0.mp4,3,100,27,LEFT_ANKLE,0.4459622800350189,0.8975335359573364,0.448221355676651,0.45007947087287903,0.9998500347137451
0.mp4,3,100,28,RIGHT_ANKLE,0.4337693750858307,0.9348800778388977,-0.14395368099212646,0.9827141165733337,0.9996080994606018
0.mp4,3,100,29,LEFT_HEEL,0.4297916293144226,0.928571343421936,0.45528584718704224,0.5673156380653381,0.999502420425415
0.mp4,3,100,30,RIGHT_HEEL,0.4136587679386139,0.9654555320739746,-0.14826248586177826,0.9268993139266968,0.9993318915367126
0.mp4,3,100,31,LEFT_FOOT_INDEX,0.5061121582984924,0.9189122915267944,0.36018866300582886,0.6263730525970459,0.9997859597206116
0.mp4,3,100,32,RIGHT_FOOT_INDEX,0.5108389854431152,0.9624584317207336,-0.29067498445510864,0.9638500809669495,0.9992805123329163
0.mp4,4,133,0,NOSE,0.5937599539756775,0.3428412973880768,-0.11151926219463348,0.9999576210975647,0.9999961853027344
0.mp4,4,133,1,LEFT_EYE_INNER,0.5967775583267212,0.32797718048095703,-0.09334355592727661,0.9999186992645264,0.9999940395355225
0.mp4,4,133,2,LEFT_EYE,0.5959435105323792,0.3264908492565155,-0.09361489117145538,0.9999107122421265,0.9999943971633911
0.mp4,4,133,3,LEFT_EYE_OUTER,0.5952237248420715,0.3251362442970276,-0.09351061284542084,0.9999289512634277,0.999992847442627
0.mp4,4,133,4,RIGHT_EYE_INNER,0.5945385098457336,0.32713595032691956,-0.14524556696414948,0.9999547600746155,0.9999933242797852
0.mp4,4,133,5,RIGHT_EYE,0.591781735420227,0.3250576853752136,-0.14564768970012665,0.9999693036079407,0.9999948740005493
0.mp4,4,133,6,RIGHT_EYE_OUTER,0.589206874370575,0.32276231050491333,-0.14576028287410736,0.9999734163284302,0.999994158744812
0.mp4,4,133,7,LEFT_EAR,0.5779042840003967,0.31642284989356995,0.008955743163824081,0.9999293684959412,0.999992847442627
0.mp4,4,133,8,RIGHT_EAR,0.5710216760635376,0.3135262429714203,-0.22720077633857727,0.9999398589134216,0.9999933242797852
0.mp4,4,133,9,MOUTH_LEFT,0.5788994431495667,0.34911221265792847,-0.06301404535770416,0.999860942363739,0.9999940395355225
0.mp4,4,133,10,MOUTH_RIGHT,0.576431930065155,0.3476182222366333,-0.134359210729599,0.9999173879623413,0.9999910593032837
0.mp4,4,133,11,LEFT_SHOULDER,0.5152789354324341,0.37098976969718933,0.19074925780296326,0.9999727010726929,0.9999979734420776
0.mp4,4,133,12,RIGHT_SHOULDER,0.5175697803497314,0.3657832741737366,-0.3433840870857239,0.9999935030937195,0.9999971389770508
0.mp4,4,133,13,LEFT_ELBOW,0.5212815999984741,0.4912351965904236,0.27541595697402954,0.3609674572944641,0.9999886751174927
0.mp4,4,133,14,RIGHT_ELBOW,0.5283433198928833,0.4865473806858063,-0.4532688558101654,0.9955600500106812,0.999974250793457
0.mp4,4,133,15,LEFT_WRIST,0.5694746971130371,0.5934654474258423,0.16641008853912354,0.38526639342308044,0.9999799728393555
0.mp4,4,133,16,RIGHT_WRIST,0.5664684176445007,0.592879593372345,-0.45758914947509766,0.9814964532852173,0.9999454021453857
0.mp4,4,133,17,LEFT_PINKY,0.5774121284484863,0.6189905405044556,0.16951565444469452,0.36944031715393066,0.9999580383300781
0.mp4,4,133,18,RIGHT_PINKY,0.5747151970863342,0.6194663643836975,-0.5205279588699341,0.9640775322914124,0.9998704195022583
0.mp4,4,133,19,LEFT_INDEX,0.5840610861778259,0.6218928098678589,0.10830837488174438,0.39408060908317566,0.9999465942382812
0.mp4,4,133,20,RIGHT_INDEX,0.5814071893692017,0.6188907027244568,-0.5040069222450256,0.9615039229393005,0.9998687505722046
0.mp4,4,133,21,LEFT_THUMB,0.5807507634162903,0.6156095266342163,0.1391768753528595,0.3821868300437927,0.9999635219573975
0.mp4,4,133,22,RIGHT_THUMB,0.5786194205284119,0.6115684509277344,-0.45304441452026367,0.9207237958908081,0.9999233484268188
0.mp4,4,133,23,LEFT_HIP,0.4321390688419342,0.5715866088867188,0.1715344488620758,0.9999641180038452,0.9999972581863403
0.mp4,4,133,24,RIGHT_HIP,0.4286949634552002,0.573504626750946,-0.17171327769756317,0.9999833703041077,0.9999966621398926
0.mp4,4,133,25,LEFT_KNEE,0.46159905195236206,0.7416869401931763,0.2834554612636566,0.31550100445747375,0.9999207258224487
0.mp4,4,133,26,RIGHT_KNEE,0.458989679813385,0.7584702968597412,-0.16540677845478058,0.9846756458282471,0.9999279975891113
0.mp4,4,133,27,LEFT_ANKLE,0.44611650705337524,0.8993380665779114,0.4481164813041687,0.4614674746990204,0.999725878238678
0.mp4,4,133,28,RIGHT_ANKLE,0.4334351122379303,0.9347795248031616,-0.13506397604942322,0.9835138916969299,0.9993765950202942
0.mp4,4,133,29,LEFT_HEEL,0.4298279881477356,0.9307042956352234,0.4552043080329895,0.5766082406044006,0.9991235136985779
0.mp4,4,133,30,RIGHT_HEEL,0.4135259687900543,0.9656953811645508,-0.1380508542060852,0.9298922419548035,0.9989902377128601
0.mp4,4,133,31,LEFT_FOOT_INDEX,0.5062760710716248,0.9189122319221497,0.3606608808040619,0.6346211433410645,0.9996575117111206
0.mp4,4,133,32,RIGHT_FOOT_INDEX,0.5109413862228394,0.9624606966972351,-0.27890485525131226,0.965092122554779,0.9989752769470215
0.mp4,5,166,0,NOSE,0.5940287709236145,0.34133321046829224,-0.1925891935825348,0.9999600052833557,0.9999958276748657
0.mp4,5,166,1,LEFT_EYE_INNER,0.5968232750892639,0.3258020281791687,-0.17506320774555206,0.9999234080314636,0.9999932050704956
0.mp4,5,166,2,LEFT_EYE,0.595915675163269,0.3243202567100525,-0.17536355555057526,0.9999159574508667,0.9999934434890747
0.mp4,5,166,3,LEFT_EYE_OUTER,0.5950667858123779,0.3229779899120331,-0.17526254057884216,0.9999328255653381,0.9999912977218628
0.mp4,5,166,4,RIGHT_EYE_INNER,0.5946555137634277,0.3255310654640198,-0.22640125453472137,0.9999573826789856,0.9999926090240479
0.mp4,5,166,5,RIGHT_EYE,0.5919075608253479,0.3239138424396515,-0.2268030345439911,0.9999710917472839,0.9999943971633911
0.mp4,5,166,6,RIGHT_EYE_OUTER,0.5893461108207703,0.32206469774246216,-0.2269245684146881,0.9999749064445496,0.9999935626983643
0.mp4,5,166,7,LEFT_EAR,0.5776941776275635,0.3154262900352478,-0.068784698843956,0.9999335408210754,0.9999910593032837
0.mp4,5,166,8,RIGHT_EAR,0.570898175239563,0.31345483660697937,-0.30191656947135925,0.9999434351921082,0.9999926090240479
0.mp4,5,166,9,MOUTH_LEFT,0.578582227230072,0.3483993411064148,-0.14211632311344147,0.9998689293861389,0.9999933242797852
0.mp4,5,166,10,MOUTH_RIGHT,0.5763704180717468,0.3471074104309082,-0.21251419186592102,0.9999221563339233,0.9999903440475464
0.mp4,5,166,11,LEFT_SHOULDER,0.5150991678237915,0.36861979961395264,0.128194659948349,0.9999732375144958,0.9999974966049194
0.mp4,5,166,12,RIGHT_SHOULDER,0.5176010131835938,0.3685614764690399,-0.4043944478034973,0.999993622303009,0.9999969005584717
0.mp4,5,166,13,LEFT_ELBOW,0.517058253288269,0.48611778020858765,0.22702737152576447,0.3760981559753418,0.9999843835830688
0.mp4,5,166,14,RIGHT_ELBOW,0.5275864601135254,0.4930761754512787,-0.5045144557952881,0.9958207011222839,0.999968409538269
0.mp4,5,166,15,LEFT_WRIST,0.5682469010353088,0.5905367732048035,0.12791991233825684,0.39378470182418823,0.9999688863754272
0.mp4,5,166,16,RIGHT_WRIST,0.5675963163375854,0.595086932182312,-0.5048812031745911,0.9827827215194702,0.9999626874923706
0.mp4,5,166,17,LEFT_PINKY,0.5762785077095032,0.6146496534347534,0.1315205991268158,0.3774273991584778,0.9999321699142456
0.mp4,5,166,18,RIGHT_PINKY,0.5754142999649048,0.6221835017204285,-0.5694185495376587,0.9663594961166382,0.9999067783355713
0.mp4,5,166,19,LEFT_INDEX,0.5832429528236389,0.618656575679779,0.06870996952056885,0.4022020697593689,0.9999152421951294
0.mp4,5,166,20,RIGHT_INDEX,0.5826858282089233,0.6210905313491821,-0.5537803769111633,0.9639440178871155,0.9999090433120728
0.mp4,5,166,21,LEFT_THUMB,0.5792487263679504,0.6117733120918274,0.10048141330480576,0.39033159613609314,0.9999439716339111
0.mp4,5,166,22,RIGHT_THUMB,0.5800949335098267,0.6140836477279663,-0.5001834630966187,0.9254277944564819,0.9999487400054932
0.mp4,5,166,23,LEFT_HIP,0.4310792088508606,0.5715740323066711,0.17142902314662933,0.9999638199806213,0.9999961853027344
0.mp4,5,166,24,RIGHT_HIP,0.43013277649879456,0.5747968554496765,-0.17160364985466003,0.9999833106994629,0.999995231628418
0.mp4,5,166,25,LEFT_KNEE,0.46092718839645386,0.7418308258056641,0.29449400305747986,0.33740678429603577,0.9998761415481567
0.mp4,5,166,26,RIGHT_KNEE,0.45895272493362427,0.758867621421814,-0.1430615335702896,0.9855970144271851,0.9998750686645508
0.mp4,5,166,27,LEFT_ANKLE,0.4462013840675354,0.8998225927352905,0.46607866883277893,0.4848809242248535,0.9996308088302612
0.mp4,5,166,28,RIGHT_ANKLE,0.4333304762840271,0.934225857257843,-0.08249405026435852,0.9844712018966675,0.9988956451416016
0.mp4,5,166,29,LEFT_HEEL,0.4298211932182312,0.9315463900566101,0.4738577902317047,0.5943117737770081,0.9987672567367554
0.mp4,5,166,30,RIGHT_HEEL,0.41347843408584595,0.965735912322998,-0.08291588723659515,0.9336243271827698,0.998315691947937
0.mp4,5,166,31,LEFT_FOOT_INDEX,0.5062607526779175,0.9189134836196899,0.37937745451927185,0.6482580900192261,0.999506950378418
0.mp4,5,166,32,RIGHT_FOOT_INDEX,0.5110493898391724,0.9624630212783813,-0.22433218359947205,0.9664003252983093,0.9982543587684631
0.mp4,6,200,0,NOSE,0.5941263437271118,0.340231716632843,-0.16599352657794952,0.9999624490737915,0.9999972581863403
0.mp4,6,200,1,LEFT_EYE_INNER,0.5968593955039978,0.3245794177055359,-0.14794552326202393,0.9999282360076904,0.9999954700469971
0.mp4,6,200,2,LEFT_EYE,0.5959022641181946,0.32322001457214355,-0.14823059737682343,0.9999212622642517,0.9999955892562866
0.mp4,6,200,3,LEFT_EYE_OUTER,0.5950271487236023,0.3219839930534363,-0.14812909066677094,0.9999369382858276,0.9999942779541016
0.mp4,6,200,4,RIGHT_EYE_INNER,0.5947074294090271,0.3242442309856415,-0.19911451637744904,0.9999599456787109,0.9999948740005493
